name;@lat;@lon
Rúa Rosalía de Castro;43.1103733;-9.0342571
Rúa Tras do Muíño E;43.1086590;-9.0351023
Travesía de Codeseiras;43.1077149;-9.0336475
Rúa Agro Trasariz D;43.1128699;-9.0349434
Rúa da Cruz;43.1102386;-9.0360797
Rúa Castelao;43.1097336;-9.0333575
Rúa Evaristo Martelo;43.1093223;-9.0339750
Rúa Tras do Muíño B;43.1081514;-9.0358882
Rúa Agro Trasariz A;43.1125717;-9.0348308
Rúa Agro Trasariz B;43.1131328;-9.0353419
Rúa Tras do Muíño D;43.1091644;-9.0360269
Rúa Agro Trasariz C;43.1126445;-9.0350671
Rúa Curros Enríquez;43.1101866;-9.0353375
Rúa Tras do Muíño A;43.1086233;-9.0362496
Rúa Antonio Vázquez Mouzo;43.1107409;-9.0331576
Rúa do Candil;43.1101244;-9.0327343
Rúa de Codeseiras;43.1072023;-9.0339854
Rúa Palomar;42.9443419;-9.2255344
Rúa Víctor Fernández;43.3739517;-8.4209693
Rúa Islandia;43.3496393;-8.3233273
Rúa Benito Viceto;43.3178738;-8.4846415
Rúa Saltoxo;43.3305750;-8.3065002
Camiño vello a Carballedo;42.4687409;-8.4827117
Ponte Borela;42.4432862;-8.5295848
Mirón-Borela;42.4390162;-8.5185898
Mirón-Borela;42.4330906;-8.5300354
Rúa Costa do Outeiro;42.2317922;-8.4578584
Rúa Mondoñedo;43.0157398;-7.5647007
Rúa Serra de Ancares;43.0153255;-7.5578350
Rúa Montero Ríos;43.0137359;-7.5508651
Rúa Montero Ríos;43.0138628;-7.5508868
Rúa do Doutor Rafael de Vega Barrera;43.0124117;-7.5515355
Rúa do Concello;43.0147188;-7.5718559
Camiño da Fábrica;43.7334226;-7.6749191
Rúa do Franco;43.0251250;-7.5640718
Rúa Álamo;43.0253622;-7.5646730
Rúa do Franco;43.0252625;-7.5652842
Rúa Túnel de Oural;43.0252158;-7.5686188
Rúa Camiño de Friás;43.0153357;-7.5499049
Paseo do Río Rato;42.9994717;-7.5391081
Rúa Durán Loriga Juan Jacobo;43.0422329;-7.5589470
Ponte Pedriña;42.0469849;-7.4381405
Rúa Vila de Sarria;43.0077745;-7.5594050
Rúa Isaac Díaz Pardo;43.0075992;-7.5592375
Rúa Puro Cora;43.0064431;-7.5585363
Rúa Isaac Díaz Pardo;43.0078114;-7.5588916
Ronda das Fontiñas;43.0129089;-7.5493631
Rúa do Esquecemento;43.0157397;-7.5608293
Rúa Río Cabe;43.0202881;-7.5601820
Rúa Río Cabe;43.0210841;-7.5600293
Rúa de San Antonio;43.0216767;-7.5605665
Camiño do Agro;42.6845030;-8.1118125
A Congostra de Lamelas;42.6895943;-8.1092033
Pista de Pareizo;42.6887787;-8.1005558
Camiño de Fisterra;42.9028110;-8.7069954
Rúa Campo do Sacramento;42.9495199;-9.1826214
Rúa Domingo Antonio de Andrade;42.9562045;-9.1902747
O Camiño Real;42.6272541;-8.2178402
Paseo Alcalde Pepe Sánchez;42.9527882;-9.1884343
Paseo Alcalde Pepe Sánchez;42.9539144;-9.1905208
Avenida de Fisterra;42.9503472;-9.1916092
Avenida de Fisterra;42.9541988;-9.1925309
Rúa Alameda;42.9484071;-9.1930854
Rúa Santo Antonio;42.9476416;-9.1939732
Rúa da Coruña;42.9431946;-9.2302378
Rúa Cabello;42.9133197;-9.2655340
Rúa da Estación;43.1738464;-7.7564173
Rúa Agro da Torna;42.9960531;-7.5532705
Rúa Agro da Torna;42.9960037;-7.5544518
Rúa Xesús Bal y Gay;42.9986830;-7.5453483
Rúa Trapero Pardo;43.0108735;-7.5726606
Rúa Trapero Pardo;43.0107729;-7.5728178
Rúa Trapero Pardo;43.0108595;-7.5724192
Rúa Trapero Pardo;43.0108049;-7.5728563
Rúa Trapero Pardo;43.0109110;-7.5724118
Rúa Trapero Pardo;43.0105188;-7.5735427
Rúa dos Gardas;43.0184137;-7.5674610
Rúa dos Gardas;43.0187660;-7.5676750
Rúa dos Gardas;43.0183971;-7.5674640
Rúa dos Gardas;43.0184821;-7.5673954
Rúa Río Navia;43.0169686;-7.5660771
Rúa das Fontes;43.0210544;-7.5680238
Avenida Reverendo Xosé Fernández;43.0213448;-7.5644558
Rúa de Santiago;43.0086728;-7.5594607
Estrada de Vilalba;43.3168468;-7.6892568
Estrada de Vilalba;43.3173546;-7.6932138
Autovía do Cantábrico;43.3096891;-7.6996207
Autovía do Cantábrico;43.3089151;-7.7033388
Rúa de Calvo Sotelo;43.3616571;-7.4782911
Autovía do Cantábrico;43.3763378;-7.4370704
Autovía do Cantábrico;43.3762061;-7.4369840
Autovía do Cantábrico;43.3776003;-7.4309374
Ponte das poldras de Brues;42.4433679;-8.1581022
Pista de Regueirancha;42.6717410;-8.1002161
Pista do Coto da Pedra;42.6937873;-8.0912622
Camiño de Beilás;42.6777890;-8.0992504
Camiño de Palmaz;42.6638721;-8.0876267
Camiño da Uceira;42.6998795;-8.0858838
Camiño de Santiago de Inverno;42.6463715;-7.9644354
Queidores;42.1842338;-8.5035074
Rúa Amalia Fernández Mosquera;42.4330192;-8.0848198
Rúa Amalia Fernández Mosquera;42.4324183;-8.0855663
Camiño do Outeiro;42.3553261;-8.4539390
PR-G164 Senda da fraga do Barragán;42.3187238;-8.4997449
Camiño do Carballo;42.1635557;-8.6680929
Estrada Alcalde Gómez Ballesta;42.1704134;-8.6598419
Camiño do Gato;42.1591777;-8.6648152
Camiño da Costeira;42.1627977;-8.6580968
Camiño da Lagoa;42.1694780;-8.6620970
Estrada do Alcalde Olegario Rodríguez Pérez;42.1701729;-8.6509388
Camiño da Carballeira;42.1675294;-8.6567429
Camiño do Rial;42.1677248;-8.6597666
Estrada Alcalde Gómez Ballesta;42.1661512;-8.6638164
Camiño do Monte de Pardellas;42.1667060;-8.6682924
Camiño da Costa da Morte;42.1617466;-8.6562605
Camiño das Parafitas;42.1619551;-8.6731800
Estrada do Alcalde Olegario Rodríguez Pérez;42.1749113;-8.6568040
Camiño dos do López;42.1705654;-8.6351146
Camiño da Costa de Santa Mariña;42.1731915;-8.6383229
Camiño da Lavandeira;42.1725380;-8.6444047
Camiño da Candosa;42.1779456;-8.6435983
Camiño do Calzo;42.1674285;-8.6351301
Camiño das Rozas;42.1670189;-8.6345443
Camiño Regueira do Forno;42.1739746;-8.6717513
Camiño Regueira do Forno;42.1746850;-8.6699445
GR 58 Sendeiro das Greas;42.2507942;-8.5651083
GR 58 Sendeiro das Greas;42.2499632;-8.5664596
Estrada Peinador - Os Valos;42.2239788;-8.6226042
Rúa Molais;42.2259502;-8.6538338
Rúa Molais;42.2280743;-8.6543088
Rúa Rabadeira;42.2345481;-8.6526433
Rúa Rabadeira;42.2338487;-8.6538616
Senda da Auga;42.2570691;-8.5984381
Camiño da Pelada;42.2179734;-8.6317944
Camiño Costa de Fiel;42.2360092;-8.5945808
Camiño de Alfacuca;42.2187464;-8.5916172
Camiño das Cartas;42.2342830;-8.6110299
Camiño de Teimonde;42.2113909;-8.5942840
Estrada da Vía;42.2169094;-8.6369358
Camiño da Calzada;42.2120698;-8.5937767
Camiño do Carballo do Monte;42.2224360;-8.6256116
Subida a Buenos Aires;42.2154480;-8.6412265
Camiño do Eido do Ribas;42.2311362;-8.5899774
Camiño das Telleiras de Vilar;42.2414085;-8.6099078
Camiño da Capilla;42.2130434;-8.6409872
Camiño da Torroeira;42.2225055;-8.5956037
Camiño do Quintal;42.2247689;-8.5979814
Camiño de Teimonde;42.2083500;-8.5918483
Camiño dos Castros;42.2116345;-8.6325690
Camiño de Cacheiros;42.2283671;-8.5896022
Camiño Pillapiscos;42.2430427;-8.6087143
Camiño de Teimonde;42.2160284;-8.5908203
Camiño de Pantaño;42.2346588;-8.5937320
Camiño do Marenco;42.2146288;-8.6386782
Camiño Costa do Piñeiro;42.2213450;-8.6274399
Camiño do Quintal;42.2247977;-8.5974564
Camiño da Mosqueira;42.2256984;-8.6217719
Camiño do Quintal;42.2253208;-8.5999502
Camiño do Crasto;42.2288969;-8.6140365
Estrada da Vía;42.2187878;-8.6340406
Camiño do Barrouco;42.2363309;-8.5920014
Camiño do Pombal;42.2247195;-8.5954855
Primeira Travesía de San Xoán;42.2179931;-8.6325864
Camiño da Curuxa;42.2179163;-8.6340977
Camiño do Monte;42.2165563;-8.6397368
Camiño de Hermida;42.2153555;-8.6295472
Poboado de Endesa;42.4192298;-6.8287753
Rúa de San Diego;42.4201679;-6.8295256
Rúa Sinfónica de Galicia;43.3639771;-8.4097517
Rúa Maxistrado Manuel Artime;43.3648987;-8.4101102
PR-G 165 Sendeiro das fragas e levadas do Calvo e Deva;42.1776825;-8.2937113
PR-G 165 Sendeiro das fragas e levadas do Calvo e Deva;42.1788034;-8.2933513
Travesía do Campo da Feira;42.7340890;-8.6601852
Rúa Mollet del Vallès;42.7330939;-8.6603694
Travesía do Campo da Feira;42.7340988;-8.6611167
Avenida de Pontecesures;42.7326577;-8.6594340
Rúa do Xuíz Falcone;42.7856044;-8.8889079
Carballotorto;43.2065533;-8.0305810
Carballotorto;43.2070016;-8.0292732
Santiso;43.1971513;-8.0234530
Santiso;43.1999693;-8.0252153
Carballotorto;43.2046001;-8.0281361
Rúa Aragón;42.2410075;-8.7004007
Rúa do Cadro;43.7305075;-7.8773290
Camiño do Vilar;43.4959862;-8.1821475
Camiño do Cenzo;43.4994025;-8.1748728
Lugar Longras;43.4927689;-8.1885898
Avenida do Mar;43.4915016;-8.1881538
Estrada Gándara;43.4925701;-8.1949409
Paso peatonal;43.6671858;-7.5931036
Rúa Cavacos;41.9022790;-8.8549425
Rúa do Coruto Vello;41.9080862;-8.8590101
Rúa Amido;41.8985163;-8.8524988
Avenida Francisco Lomba;41.9163859;-8.8479618
Camiño Fonte do Ouro;41.9191297;-8.8353291
Rúa Redondiña;41.9178106;-8.8494388
2ª Transversal da Cruz;41.9061076;-8.8518208
Transversal da Capela;41.9151909;-8.8477531
Camiño Outeiro da Gándara;41.9514079;-8.8269475
Rúa do Campo;42.5324206;-8.3911512
O Camiño Real;42.5313107;-8.3921784
A Costa do Ladrillo;42.5266098;-8.3819140
Camiño do Lugar;42.5259502;-8.3641910
Camiño da Cavadosa;42.5255898;-8.3853818
Rúa do Campo;42.5320845;-8.3908591
Rúa da Mina;42.5329949;-8.3884643
Ponte de Santo Antonio;42.5308276;-8.3928130
Camiño da Costa;42.5288876;-8.3965369
Camiño das Raposeiras;42.5269325;-8.3829006
Camiño dos Tatos;42.5274764;-8.3955687
Rúa Calzada da Outraldea;42.5322510;-8.3935307
O Camiño Real;42.5302965;-8.3933622
Camiño das Raposeiras;42.5263362;-8.3841211
Rúa da Outra Aldea;42.5332346;-8.3930198
Rúa María Balteira;43.0119682;-7.5608205
Ponte dos Portamuíños;42.5257838;-8.3852731
Camiño dos Tatos;42.5275153;-8.3933433
Estrada Madrid - A Coruña;43.2679344;-8.1792714
Estrada Madrid - A Coruña;43.2700451;-8.1957876
Estrada Madrid - A Coruña;43.2678859;-8.1792714
Estrada de Cacheiras a Oza;42.8275443;-8.5236135
Rúa de Astorga;42.8808770;-8.5322471
Avenida de Lugo;42.8794623;-8.5332599
Carballotorto;43.2080044;-8.0270597
Rúa dos Soutos;42.7650745;-7.5648757
Rúa das Oleiras;43.0519936;-7.5636488
Rúa das Oleiras;43.0513558;-7.5642141
Rúa das Oleiras;43.0513150;-7.5641162
Lugar Pazos;42.3852632;-8.4966074
Lugar Pazos;42.3851016;-8.4934954
Lugar Pazos;42.3857692;-8.4934161
A Caneiriña;42.3469085;-8.4750131
Lugar Pazos;42.3851961;-8.4924942
Lugar Pazos;42.3856709;-8.4927945
Lugar Pazos;42.3857493;-8.4920438
Lugar Pazos;42.3854833;-8.4946101
Rúa do Castiñeiro;42.8452089;-8.5403809
Rúa do Castiñeiro;42.8454348;-8.5403185
Camiño dos Defuntos;43.6952072;-7.5680820
Rúa do Pedrouciño;42.8439745;-8.5190086
Paseo Fluvial Río Condomiñas;43.6639439;-8.0523432
Paseo Fluvial do Río Condomiñas;43.6649267;-8.0504213
Paseo Fluvial do Río Condomiñas;43.6655530;-8.0507497
Rúa Tetuán;43.6598635;-8.0574405
Cabaleiro Ponthus;43.6634332;-8.0534712
Rúa da Estrela;43.6604772;-8.0571165
Rúa Manuel Piñeiro Pose;43.3564278;-8.3990177
Avenida de Oza;43.3507484;-8.3888798
Avenida de Oza;43.3529073;-8.3904953
Rúa Codesal;43.3247602;-8.3605414
Rúa Codesal;43.3233041;-8.3599516
Rúa da Onca;43.3068425;-8.3365627
O Vilar;43.3019714;-8.2748695
Brea;43.2948130;-8.2663751
Paseo de Bullas;43.2831172;-8.2094426
Rúa de Ignacio Varela;42.7610232;-8.5470868
Rúa de Ignacio Varela;42.7630525;-8.5470190
Estrada da Casalonga á Ramallosa;42.8031803;-8.5839652
Ponte de San Xurxo;42.5189913;-8.5191663
Rúa Nosa Señora do Mar;43.6588000;-8.0589467
Rúa Crónicas;43.6590306;-8.0585186
Rúa de Ortigueira;43.6622522;-8.0535701
Paseo Arriba da Ponte;43.6620775;-8.0548938
Rúa Rosalía de Castro;43.6609012;-8.0541600
Rúa Rosalía de Castro;43.6609500;-8.0541296
Rúa Rosalía de Castro;43.6610169;-8.0543855
Rúa do Mariñeiro;43.6600510;-8.0564262
Rúa de San Xosé;42.2651360;-8.7839524
Eirado do Sinal;42.2640696;-8.7822690
Camiño da Maceira;42.3925010;-8.5752379
Costa de Soane;42.3925427;-8.5753210
Estrada da Castiñeira;42.2984289;-8.5834727
Ponte do Canal;42.3433020;-8.5688221
Camiño das Colmeas;42.2951770;-8.5790461
Camiño das Colmeas;42.2935417;-8.5787737
Vilarchán-Mirón;42.4183114;-8.5528648
Camiño da Carosiña;42.2980351;-8.5794073
Vilarchán-Mirón;42.4192855;-8.5512416
Camiño Castiñeira;42.2986512;-8.5784626
Estrada de Baltar;42.3969669;-8.5753167
Mirón-Borela;42.4260280;-8.5417030
Vilarchán-Mirón;42.4189238;-8.5496563
Camiño do Lombo de Ventosela;42.2966364;-8.5791369
Taboadelo-Soutomaior;42.3423693;-8.5671784
PO-180;42.4098493;-8.5617994
Vilarchán-Mirón;42.4141003;-8.5565233
As Cachopeiras;42.4409094;-8.5439736
Taboadelo-Soutomaior;42.3433899;-8.5695070
Camiño da Ponte;42.2916315;-8.5808060
Taboadelo-Soutomaior;42.3403519;-8.5670914
Camiño das Rozas;42.5764367;-8.8222548
Calle Corón;42.5708836;-8.8093259
Calle Corón;42.5699016;-8.8096367
Rúa da Aduana de Coron;42.5747083;-8.8099583
Ponte de Vilanova;42.5587240;-8.8261787
Calle Corón;42.5689098;-8.8106291
Travesía O Campo;42.5676474;-8.8281471
Camiño da Tomada;42.5734952;-8.8246049
Camiño da Tomada;42.5730541;-8.8239287
Pasarela do Terrón;42.5611510;-8.8311710
Calle Corón;42.5691667;-8.8099176
Rúa da Aduana de Coron;42.5724978;-8.8080290
Camiño da Tomada;42.5724273;-8.8229916
Rúa da Aduana de Coron;42.5753389;-8.8061921
Rúa das Sinas;42.5753427;-8.8171783
Rúa da Cerca;42.5689611;-8.8116915
Rúa Stella Maris;43.6447989;-7.3437197
Rúa da Bitácora;43.6443802;-7.3436040
Rúa do Cantiño;43.6440006;-7.3460592
Rúa da Áncora;43.6440215;-7.3432689
Camiño Real;43.6483172;-7.3521726
Rúa do Barro Alto;42.2312502;-8.4527102
Rúa Manuel Azaña;43.3744471;-8.4267721
Rúa Manuel Azaña;43.3749496;-8.4303431
Rúa Manuel Azaña;43.3752342;-8.4287906
Camiño da Praia de Espiñeirido;42.6000855;-9.0593788
Rúa Atalaia;42.5749481;-9.0746963
Rúa do Rinchador;42.5720855;-9.0761914
Rúa Campo da Agra;42.5716477;-9.0763002
Rúa da Morosa;42.5723368;-9.0764497
Travesía do Voluntariado;42.5723973;-9.0771143
Camiño da Ceboleira;42.5757809;-9.0737619
Rúa Chaprado;42.5755381;-9.0718236
Camiño da Praia de Espiñeirido;42.5949439;-9.0594674
Camino playa Balieiras;42.5775077;-9.0803739
Rúa do Voluntariado;42.5718043;-9.0769364
A Corredoira Morta;42.6186665;-9.0304928
Camiño do Careixo;42.6254266;-8.8791647
Rúa de Banda ó Río;42.6148507;-8.8817861
Camiño de Angados;42.6198572;-8.8643004
Rúa do Campo;42.6136019;-8.8870406
Rúa As Mangas;42.6195515;-8.8813568
Camiño do Castro;42.1950079;-8.6101937
Estrada de Baiona a Loureza;42.1102465;-8.8605116
Estrada de Baiona a Loureza;42.1147528;-8.8622342
Rúa da Virxe da Roca;42.1198944;-8.8583890
Camiño da Castiñeira;41.9701708;-8.8215227
Camiño Tras da Bouciña;41.9673486;-8.8232680
Camiño de Barcelos;42.0614761;-8.8905550
Camiño Siereira;42.1095599;-8.8443159
Camiño da Fonte;42.0232427;-8.8811164
Camiño do Pelame;41.9987576;-8.8773311
Camiño da Barxa;42.0844199;-8.8914947
Camiño das amadas;42.0293077;-8.8376714
Camiño do Toxal;41.9999650;-8.8741319
Camiño da Barreira;42.0070035;-8.8537126
Camiño da Cabreriza;41.9989112;-8.8752628
Camiño da Barxa;42.0899196;-8.8934926
Camiño da Ovellariza;42.0085172;-8.8725948
O Carballo;42.1085486;-8.8717648
Camiño do Cabezo;42.0539539;-8.8870183
Camiño da Fonte dos Mortos;42.1041831;-8.8660255
Camiño do Curro;42.0228089;-8.8420703
Estrada das Mariñas;42.0773697;-8.8928630
Camiño de Castiñeiro;42.0142357;-8.8158120
Camiño de Cresteláns;42.1109977;-8.8725341
Camiño do Pombal;42.0070376;-8.8736013
Camiño do Muro;42.0441344;-8.8816195
A Torre;42.1030781;-8.8707011
Camiño da Barreira;42.0067622;-8.8544250
Camiño de Calvete;42.0159029;-8.8789003
Rúa Párroco D. Claudio Rodal Fandiño;42.0021792;-8.8762706
Camiño do Pombal;42.0076602;-8.8750832
Camiño das Pedriñas;42.0477521;-8.8824575
Estrada Baiona - Baíña - Fontes;42.1079001;-8.8489139
Camiño da Sociedade;42.0110293;-8.8262760
Estrada de Baredo;42.1117339;-8.8651592
Camiño Bragadela;42.0515318;-8.8718543
Camiño do Aguncheiro;42.0544140;-8.8868235
Camiño da Castiñeira;42.0137583;-8.8765961
Camiño do Fial;42.0028694;-8.8773401
Camiño do Seixo;42.0069924;-8.8783030
Rúa Párroco D. Claudio Rodal Fandiño;42.0022364;-8.8760959
Estrada Galgueiro;42.0458741;-8.8824090
Rúa Párroco D. Claudio Rodal Fandiño;42.0022841;-8.8761341
Camiño de Cresteláns;42.1132708;-8.8731253
Camiño de San Antón;42.1150235;-8.8618246
Rúa Párroco D. Claudio Rodal Fandiño;42.0021057;-8.8764657
Camiño da Pedra Rubia;42.0685987;-8.8935084
Camiño do Cerrado;42.0070147;-8.8754438
Camiño dos Cardeiros;42.0241575;-8.8827041
Camiño de Lourido;42.0498932;-8.8758595
Camiño do Tallo;42.0965197;-8.8925118
Rúa Vicente López;41.9965201;-8.8790399
Camiño Chavella;42.0004615;-8.8730451
O Río Pequeno;42.1116926;-8.8691399
Camiño do Seixo;42.0054905;-8.8793621
Rúa Párroco D. Claudio Rodal Fandiño;42.0020706;-8.8764332
Estrada Portela - Torroña;42.0203027;-8.8394645
O Río Pequeno;42.1114860;-8.8679517
Camiño Campo Novo;42.0661563;-8.8934690
Estrada do Porto;42.0493447;-8.8839415
A Revolta;42.1082543;-8.8789601
Camiño Campo Novo;42.0658201;-8.8928267
Camiño do Tallo;42.0982459;-8.8926955
Camiño de Laxes;42.0447573;-8.8830175
Camiño de Fabas;42.0531319;-8.8804954
Camiño do Piniño;42.0125886;-8.8472077
Camiño de Pedornes;42.0209665;-8.8793904
O Montiño;42.1019015;-8.8724857
Camiño da Pedra Rubia;42.0675408;-8.8940387
Camiño da Fonte da Anta;42.1125960;-8.8669655
Estrada Vella;42.0386918;-8.8809195
Camiño Pinal;42.0976834;-8.8927410
Camiño Eidos de Abaixo;42.0208301;-8.8335600
Camiño do Calco;42.0267872;-8.8841272
Camiño do Seixo;42.0075771;-8.8798725
Rúa Acevedo Darriba;41.9714423;-8.8220488
Rúa A Picota;41.9985239;-8.8767996
A Ponte;42.1078642;-8.8728645
Camiño de Canido;42.0423982;-8.8825541
Camiño do Piniño;42.0103706;-8.8506948
Camiño das Barreiras;41.9908030;-8.7317507
Camiño As Gataladras;42.3066803;-8.6173233
Camiño da Fradesa;42.3064716;-8.6151881
Pista do Cabalo;42.3296134;-8.6406436
Rúa da Batería;42.3440479;-8.6061953
Rúa Antonio Medal;42.3482068;-8.6101369
Corredoira dos Bons;42.3215336;-8.6563016
Rúa Rosalía de Castro;42.3406209;-8.6104091
O Burgo;42.3378423;-8.6107340
Camiño da Aldea de Abaixo;42.2612904;-8.7950009
Camiño da Ribeira;42.2674238;-8.7548261
Camiño de Vilela;42.2696426;-8.7526406
Rúa Igrexario;42.2722021;-8.7483320
Carreiro do Cano;42.2796746;-8.7415772
Camiño do Niño do Corvo;42.2666269;-8.7543361
Rúa da Rapa da Folla;42.8753270;-8.5488815
Estrada da Carreira;43.6431649;-7.5779442
Camiño da Carreira;43.6408333;-7.5764455
Rúa Rosalía de Castro;43.6604837;-7.5949966
Rúa Rosalía de Castro;43.6604196;-7.5950138
Camiño do Picho;42.2995047;-8.6102767
Rúa Santiago de la Iglesia;43.3642267;-8.4119297
Avenida Gerardo Harguindey;43.6760324;-7.5940159
Parque Eólico das Paxareiras II;42.9233632;-9.1152573
Parque Eólico das Paxareiras II;42.9305186;-9.1371488
Parque Eólico das Paxareiras II;42.9317490;-9.1214389
Parque Eólico das Paxareiras II;42.9321717;-9.1198980
Parque Eólico das Paxareiras II;42.9419602;-9.1180789
Rúa Matías Candeira;42.0801207;-8.4973302
Ponte de Vilariño;43.1694875;-7.7550439
Rúa do Carme;42.0807928;-8.4966763
Rúa Lazoiro;42.0806767;-8.4965560
Rúa da Esperanza;42.0806903;-8.4966356
Paseo Matutino;42.1744319;-8.4995183
VAC Costa Norte;43.6103637;-7.9359750
Travesía Gutenberg;43.3555518;-8.4234598
Prolongación Juan de la Cierva;43.3560303;-8.4238590
Rúa Gutenberg;43.3563491;-8.4243420
Rúa Comuneros de Castilla;43.3556337;-8.4293708
Rúa Gambrinus;43.3527702;-8.4285285
Rúa Gambrinus;43.3521816;-8.4252519
O Camiño Novo;42.7539493;-8.1180853
AG-47;42.5192882;-8.6848494
o Paio;43.2259000;-8.1792919
Correlo;43.2235369;-8.1788614
Guiliade;43.2591524;-8.2480408
O Camiño Grande;43.2506598;-8.0372347
Pista de San Vicenzo á Ciadella;43.0846610;-8.0558841
O Camiño Vello;42.9035894;-8.4731279
Paseo fluvial do Miño;42.0788700;-8.5031266
Ponte da Fillaboa;42.0845335;-8.5183360
Rúa Aloqueiro;41.9035171;-8.8536707
Rúa de Bouza da Fonte;41.8778787;-8.8639028
4ª Transversal do Coruto Vello;41.9061630;-8.8572711
Camiño da Estivada;41.9294994;-8.7780457
Camiño dos Eiros;41.9265254;-8.8055730
Rúa Estivada;41.9096101;-8.8648716
Rúa O Castro;41.9120865;-8.8663306
Camiño da Rúa de Abaixo;41.9248477;-8.8068870
Rúa Carangosta;41.9135468;-8.8398858
Estrada da Val;41.9197145;-8.8182377
Subida a Santo Amaro;41.8850648;-8.8633577
Rúa Santiago Ruiz;41.9183280;-8.8160736
Camiño Costa da Pardella;41.9193428;-8.8210462
Avenida de San Lourenzo;41.9085826;-8.8656517
Camiño da Rúa de Abaixo;41.9258264;-8.8053622
Camiño da Barbeira;41.9228791;-8.8107526
Camiño da Barbeira;41.9230407;-8.8110516
Camiño da Raposa;41.9224702;-8.8354547
3ª Transversal do Coruto Vello;41.9078897;-8.8593089
Camiño da Rúa;41.9240859;-8.8094123
Camiño da Tilleira;41.9215528;-8.8363304
Camiño da Cega;41.9189926;-8.8216722
Rúa Rocha;41.9084960;-8.8605291
Camiño da Foceira;41.9233178;-8.7861685
Camiño da Tilleira;41.9234816;-8.8372446
Plaza Evaristo Fernández Lorenzo;41.9636624;-8.7722787
Camiño do Cruceiro;41.9285525;-8.7790875
Camiño da Atilleira;41.9220471;-8.8372106
Avenida de Buxán;41.9078138;-8.8612751
Camiño da Fonte;41.9254887;-8.8364187
Camiño Fonte da Rúa;41.9259386;-8.8072994
1ª Transversal Portela Amo;41.9080532;-8.8560123
Rúa Castiñeira;41.9125068;-8.8643983
Rúa da Portela;41.9065856;-8.8567718
Camiño da Barbeira;41.9221589;-8.8118262
Camiño da Cangueira;41.9239133;-8.8093847
Vía do Salnés;42.4151426;-8.8120578
Autovía do Salnés;42.4174539;-8.8097914
Autovía do Salnés;42.4172164;-8.8098737
Vía do Salnés;42.4141331;-8.8141157
Vía do Salnés;42.4137811;-8.8150127
Praza de Camilo Díaz Baliño;42.8873699;-8.5342874
Praza de Camilo Díaz Baliño;42.8869189;-8.5342691
Camiño do Alivio;41.9862340;-8.7433780
Rúa Colón;41.9897126;-8.7441152
Camiño das Regas;42.9963977;-7.5699856
Camiño da Feira;42.2349615;-8.4573471
Camiño da Senra;42.0356544;-8.6633745
Rúa Cuesta Hernández;42.0466790;-8.6493985
Estrada O Cerquido - Budiño;42.1065993;-8.6087434
Camiño Parque Eólico Pedregal-O Tremuzo I;42.8192162;-8.9560146
Camiño Parque Eólico Pedregal-O Tremuzo I;42.8336271;-8.9622880
Camiño do Ramilo;42.1981653;-8.6584991
Estrada a Cernada;43.5740781;-7.5722442
Rúa do Merlo;43.4584557;-8.2545098
O Merlo;43.4578787;-8.2549563
Rúa de Maruxa Villanueva;42.7384715;-8.6524221
Rúa Velázquez;43.4503797;-7.8592297
Rúa Jesús María Bouza Bello;43.4503423;-7.8585878
Avenida da Coruña;43.4488004;-7.8534931
Ponte da Perfolla;43.4461759;-7.8560830
Rúa do Eo;43.4521195;-7.8638611
Rúa do Tambre;43.4515214;-7.8637603
Rúa do Lérez;43.4515829;-7.8636621
Rúa da Telleira;43.4526058;-7.8664270
Rúa Portorroibo;43.4524338;-7.8665967
Avenida da Casilla;43.4526953;-7.8675007
Estrada a Fonte das Boliqueiras;43.4177620;-7.8628675
LU-170 (antiga);43.3950007;-7.7911469
Avenida de Mugardos;43.4347892;-8.2455955
Camiño dos Barallados;43.4396545;-8.2493942
Avenida de Mugardos;43.4393084;-8.2503439
Rúa Pedrós;43.4333229;-8.2418373
Avenida de Ferrol;43.4523886;-7.8525567
Avenida de Ferrol;43.4520768;-7.8528443
Praza do Carmen;43.4516857;-7.8525959
Avenida de As Campeiras;43.4671307;-7.8536782
Avenida de As Campeiras;43.4657707;-7.8526603
Avenida das Campeiras;43.4633778;-7.8525046
Rúa do Meidelo;43.4547167;-7.8488798
Rúa Ourense;43.4542046;-7.8524937
Rúa Muras;43.4551485;-7.8513781
Avenida de Vilalba;43.4504211;-7.8512568
Rúa Viveiro;43.4535884;-7.8511858
Rúa Moeche;43.4536835;-7.8506017
Paseo da Constitución;43.4590929;-7.8560241
Rúa Calderón de la Barca;43.4536665;-7.8601704
Avenida das Veigas;43.4504052;-7.8626417
Avenida da Casilla;43.4521532;-7.8665816
Praza do Hospital;43.4473478;-7.8530181
Avenida de Portugal;42.0423173;-8.6468501
VG-20;42.1836490;-8.6936966
AG-42 Autovía do Baixo Miño;42.0304742;-8.6798858
Ponte da Pedra;43.4499556;-7.8563947
Ponte Peonil;43.4460600;-7.8505086
Ponte dos Chaos;43.4483635;-7.8436010
Rúa Seis;43.4511380;-7.8411903
Rúa Alcalde José Vilaboy Pajón;43.4434287;-7.8559311
Rúa Vilar Ponte;43.4481638;-7.8565476
Rúa Vilar Ponte;43.4482292;-7.8565749
Rúa do Acivido;43.4518116;-7.8561659
Rúa Virxinia Pereira;43.4534325;-7.8536533
Rúa Virxe da Luz;43.4533508;-7.8576511
